Zipcode,Year,MedPrice,MedPrice_IA,PercentChngPrice,PercentChngPriceIA,Source
95129,2012,"915,333","1,090,421",1.45,0.64,Zillow
95129,2013,"1,077,108","1,255,383",1.88,0.89,Zillow
95129,2014,"1,239,200","1,404,267",2.31,1.11,Zillow
95129,2015,"1,471,192","1,624,691",2.93,1.44,Zillow
95129,2016,"1,541,425","1,652,580",3.12,1.48,Zillow
95129,2017,"1,646,375","1,710,012",3.4,1.57,Zillow
95129,2018,"1,919,792","1,919,792",4.13,1.88,Zillow
95130,1997,"296,917","528,583",0,0,Zillow
95130,1998,"342,025","590,123",0.15,0.12,Zillow
95130,1999,"392,475","649,689",0.32,0.23,Zillow
95130,2000,"488,767","774,515",0.65,0.47,Zillow
95130,2001,"528,050","794,023",0.78,0.5,Zillow
95130,2002,"527,292","780,147",0.78,0.48,Zillow
95130,2003,"529,708","770,155",0.78,0.46,Zillow
95130,2004,"601,450","863,905",1.03,0.63,Zillow
95130,2005,"719,958","1,014,230",1.42,0.92,Zillow
95130,2006,"738,867","1,008,527",1.49,0.91,Zillow
95130,2007,"751,050","992,883",1.53,0.88,Zillow
95130,2008,"718,683","921,097",1.42,0.74,Zillow
95130,2009,"658,783","838,306",1.22,0.59,Zillow
95130,2010,"676,608","849,256",1.28,0.61,Zillow
95130,2011,"657,367","804,248",1.21,0.52,Zillow
95130,2012,"694,742","827,634",1.34,0.57,Zillow
95130,2013,"831,450","969,065",1.8,0.83,Zillow
95130,2014,"945,175","1,071,076",2.18,1.03,Zillow
95130,2015,"1,081,675","1,194,533",2.64,1.26,Zillow
95130,2016,"1,190,808","1,276,679",3.01,1.42,Zillow
95130,2017,"1,320,950","1,372,008",3.45,1.6,Zillow
95130,2018,"1,562,300","1,562,300",4.26,1.96,Zillow
95131,1997,"253,050","450,490",0,0,Zillow
95131,1998,"288,008","496,924",0.14,0.1,Zillow
95131,1999,"324,100","536,504",0.28,0.19,Zillow
95131,2000,"420,717","666,681",0.66,0.48,Zillow
95131,2001,"452,125","679,855",0.79,0.51,Zillow
95131,2002,"450,917","667,148",0.78,0.48,Zillow
95131,2003,"461,883","671,543",0.83,0.49,Zillow
95131,2004,"524,125","752,838",1.07,0.67,Zillow
95131,2005,"633,542","892,492",1.5,0.98,Zillow
95131,2006,"661,550","902,992",1.61,1,Zillow
95131,2007,"655,908","867,106",1.59,0.92,Zillow
95131,2008,"579,958","743,301",1.29,0.65,Zillow
95131,2009,"492,783","627,070",0.95,0.39,Zillow
95131,2010,"502,225","630,376",0.98,0.4,Zillow
95131,2011,"488,475","597,619",0.93,0.33,Zillow
95131,2012,"506,250","603,087",1,0.34,Zillow
95131,2013,"607,875","708,486",1.4,0.57,Zillow
95131,2014,"676,508","766,622",1.67,0.7,Zillow
95131,2015,"758,675","837,833",2,0.86,Zillow
95131,2016,"825,150","884,653",2.26,0.96,Zillow
95131,2017,"915,742","951,137",2.62,1.11,Zillow
95131,2018,"1,084,033","1,084,033",3.28,1.41,Zillow
95132,1997,"258,525","460,237",0,0,Zillow
95132,1998,"294,958","508,915",0.14,0.11,Zillow
95132,1999,"332,683","550,712",0.29,0.2,Zillow
95132,2000,"432,208","684,891",0.67,0.49,Zillow
95132,2001,"462,208","695,017",0.79,0.51,Zillow
95132,2002,"468,608","693,323",0.81,0.51,Zillow
95132,2003,"482,367","701,324",0.87,0.52,Zillow
95132,2004,"545,183","783,085",1.11,0.7,Zillow
95132,2005,"657,242","925,879",1.54,1.01,Zillow
95132,2006,"694,100","947,422",1.68,1.06,Zillow
95132,2007,"692,683","915,723",1.68,0.99,Zillow
95132,2008,"617,050","790,839",1.39,0.72,Zillow
95132,2009,"528,100","672,011",1.04,0.46,Zillow
95132,2010,"532,550","668,439",1.06,0.45,Zillow
95132,2011,"521,333","637,819",1.02,0.39,Zillow
95132,2012,"545,775","650,172",1.11,0.41,Zillow
95132,2013,"645,308","752,115",1.5,0.63,Zillow
95132,2014,"712,883","807,842",1.76,0.76,Zillow
95132,2015,"808,517","892,874",2.13,0.94,Zillow
95132,2016,"887,275","951,258",2.43,1.07,Zillow
95132,2017,"998,867","1,037,475",2.86,1.25,Zillow
95132,2018,"1,183,592","1,183,592",3.58,1.57,Zillow
95133,1997,"225,658","401,726",0,0,Zillow
95133,1998,"251,167","433,358",0.11,0.08,Zillow
95133,1999,"281,025","465,199",0.25,0.16,Zillow
95133,2000,"362,350","574,191",0.61,0.43,Zillow
95133,2001,"400,500","602,227",0.77,0.5,Zillow
95133,2002,"420,575","622,256",0.86,0.55,Zillow
95133,2003,"429,817","624,920",0.9,0.56,Zillow
95133,2004,"488,517","701,691",1.16,0.75,Zillow
95133,2005,"591,642","833,466",1.62,1.07,Zillow
95133,2006,"633,792","865,103",1.81,1.15,Zillow
95133,2007,"633,833","837,923",1.81,1.09,Zillow
95133,2008,"546,550","700,483",1.42,0.74,Zillow
95133,2009,"419,900","534,326",0.86,0.33,Zillow
95133,2010,"405,325","508,751",0.8,0.27,Zillow
95133,2011,"380,850","465,946",0.69,0.16,Zillow
95133,2012,"388,908","463,300",0.72,0.15,Zillow
95133,2013,"474,983","553,599",1.1,0.38,Zillow
95133,2014,"570,042","645,974",1.53,0.61,Zillow
95133,2015,"638,367","704,972",1.83,0.75,Zillow
95133,2016,"693,617","743,634",2.07,0.85,Zillow
95133,2017,"782,175","812,408",2.47,1.02,Zillow
95133,2018,"919,517","919,517",3.07,1.29,Zillow
95134,1997,"247,767","441,084",0,0,Zillow
95134,1998,"291,408","502,790",0.18,0.14,Zillow
95134,1999,"346,667","573,860",0.4,0.3,Zillow
95134,2000,"420,117","665,730",0.7,0.51,Zillow
95134,2001,"453,467","681,873",0.83,0.55,Zillow
95134,2002,"440,425","651,625",0.78,0.48,Zillow
95134,2003,"435,808","633,632",0.76,0.44,Zillow
95134,2004,"487,817","700,686",0.97,0.59,Zillow
95134,2005,"574,575","809,424",1.32,0.84,Zillow
95134,2006,"603,325","823,517",1.44,0.87,Zillow
95134,2007,"581,108","768,221",1.35,0.74,Zillow
95134,2008,"527,325","675,843",1.13,0.53,Zillow
95134,2009,"479,908","610,687",0.94,0.38,Zillow
95134,2010,"485,617","609,530",0.96,0.38,Zillow
95134,2011,"455,167","556,868",0.84,0.26,Zillow
95134,2012,"456,858","544,247",0.84,0.23,Zillow
95134,2013,"576,508","671,928",1.33,0.52,Zillow
95134,2014,"628,692","712,436",1.54,0.62,Zillow
95134,2015,"728,542","804,555",1.94,0.82,Zillow
95134,2016,"787,075","843,832",2.18,0.91,Zillow
95134,2017,"852,775","885,737",2.44,1.01,Zillow
95134,2018,"1,009,325","1,009,325",3.07,1.29,Zillow
95135,1997,"321,875","573,015",0,0,Zillow
95135,1998,"369,300","637,183",0.15,0.11,Zillow
95135,1999,"408,925","676,920",0.27,0.18,Zillow
95135,2000,"520,492","824,787",0.62,0.44,Zillow
95135,2001,"559,633","841,514",0.74,0.47,Zillow
95135,2002,"569,608","842,756",0.77,0.47,Zillow
95135,2003,"567,833","825,586",0.76,0.44,Zillow
95135,2004,"654,200","939,674",1.03,0.64,Zillow
95135,2005,"786,358","1,107,770",1.44,0.93,Zillow
95135,2006,"828,100","1,130,327",1.57,0.97,Zillow
95135,2007,"830,883","1,098,422",1.58,0.92,Zillow
95135,2008,"751,900","963,669",1.34,0.68,Zillow
95135,2009,"643,683","819,091",1,0.43,Zillow
95135,2010,"663,800","833,180",1.06,0.45,Zillow
95135,2011,"640,667","783,816",0.99,0.37,Zillow
95135,2012,"672,667","801,336",1.09,0.4,Zillow
95135,2013,"780,808","910,042",1.43,0.59,Zillow
95135,2014,"882,933","1,000,544",1.74,0.75,Zillow
95135,2015,"959,358","1,059,454",1.98,0.85,Zillow
95135,2016,"979,600","1,050,241",2.04,0.83,Zillow
95135,2017,"1,087,433","1,129,465",2.38,0.97,Zillow
95135,2018,"1,201,725","1,201,725",2.73,1.1,Zillow
95136,1997,"263,183","468,530",0,0,Zillow
95136,1998,"296,358","511,331",0.13,0.09,Zillow
95136,1999,"335,367","555,154",0.27,0.18,Zillow
95136,2000,"436,042","690,965",0.66,0.47,Zillow
95136,2001,"465,150","699,441",0.77,0.49,Zillow
95136,2002,"468,917","693,779",0.78,0.48,Zillow
95136,2003,"490,933","713,779",0.87,0.52,Zillow
95136,2004,"557,417","800,657",1.12,0.71,Zillow
95136,2005,"662,100","932,723",1.52,0.99,Zillow
95136,2006,"700,083","955,589",1.66,1.04,Zillow
95136,2007,"699,825","925,164",1.66,0.97,Zillow
95136,2008,"609,217","780,799",1.31,0.67,Zillow
95136,2009,"514,592","654,821",0.96,0.4,Zillow
95136,2010,"504,325","633,012",0.92,0.35,Zillow
95136,2011,"470,033","575,057",0.79,0.23,Zillow
95136,2012,"489,825","583,520",0.86,0.25,Zillow
95136,2013,"600,192","699,531",1.28,0.49,Zillow
95136,2014,"662,592","750,852",1.52,0.6,Zillow
95136,2015,"739,075","816,188",1.81,0.74,Zillow
95136,2016,"782,150","838,552",1.97,0.79,Zillow
95136,2017,"857,792","890,947",2.26,0.9,Zillow
95136,2018,"1,005,883","1,005,883",2.82,1.15,Zillow
95138,1997,"363,550","647,206",0,0,Zillow
95138,1998,"408,350","704,559",0.12,0.09,Zillow
95138,1999,"479,500","793,748",0.32,0.23,Zillow
95138,2000,"603,358","956,100",0.66,0.48,Zillow
95138,2001,"649,717","976,972",0.79,0.51,Zillow
95138,2002,"659,908","976,358",0.82,0.51,Zillow
95138,2003,"684,708","995,513",0.88,0.54,Zillow
95138,2004,"749,208","1,076,141",1.06,0.66,Zillow
95138,2005,"882,033","1,242,551",1.43,0.92,Zillow
95138,2006,"920,100","1,255,904",1.53,0.94,Zillow
95138,2007,"904,592","1,195,864",1.49,0.85,Zillow
95138,2008,"809,650","1,037,684",1.23,0.6,Zillow
95138,2009,"710,350","903,925",0.95,0.4,Zillow
95138,2010,"728,817","914,787",1,0.41,Zillow
95138,2011,"678,017","829,512",0.86,0.28,Zillow
95138,2012,"680,900","811,144",0.87,0.25,Zillow
95138,2013,"761,542","887,586",1.09,0.37,Zillow
95138,2014,"875,800","992,460",1.41,0.53,Zillow
95138,2015,"951,442","1,050,712",1.62,0.62,Zillow
95138,2016,"1,029,225","1,103,444",1.83,0.7,Zillow
95138,2017,"1,122,408","1,165,792",2.09,0.8,Zillow
95138,2018,"1,231,592","1,231,592",2.39,0.9,Zillow
95139,1997,"247,275","440,209",0,0,Zillow
95139,1998,"276,733","477,470",0.12,0.08,Zillow
95139,1999,"326,833","541,029",0.32,0.23,Zillow
95139,2000,"396,508","628,319",0.6,0.43,Zillow
95139,2001,"433,700","652,150",0.75,0.48,Zillow
95139,2002,"445,058","658,480",0.8,0.5,Zillow
95139,2003,"463,408","673,760",0.87,0.53,Zillow
95139,2004,"539,092","774,335",1.18,0.76,Zillow
95139,2005,"646,242","910,383",1.61,1.07,Zillow
95139,2006,"683,533","932,998",1.76,1.12,Zillow
95139,2007,"691,175","913,729",1.8,1.08,Zillow
95139,2008,"586,583","751,792",1.37,0.71,Zillow
95139,2009,"480,467","611,397",0.94,0.39,Zillow
95139,2010,"468,133","587,586",0.89,0.33,Zillow
95139,2011,"445,833","545,450",0.8,0.24,Zillow
95139,2012,"466,575","555,823",0.89,0.26,Zillow
95139,2013,"584,742","681,524",1.36,0.55,Zillow
95139,2014,"646,175","732,248",1.61,0.66,Zillow
95139,2015,"690,275","762,296",1.79,0.73,Zillow
95139,2016,"736,067","789,146",1.98,0.79,Zillow
95139,2017,"842,317","874,874",2.41,0.99,Zillow
95139,2018,"974,517","974,517",2.94,1.21,Zillow
95148,1997,"260,150","463,129",0,0,Zillow
95148,1998,"293,967","507,204",0.13,0.1,Zillow
95148,1999,"339,742","562,397",0.31,0.21,Zillow
95148,2000,"437,983","694,042",0.68,0.5,Zillow
95148,2001,"468,442","704,390",0.8,0.52,Zillow
95148,2002,"485,592","718,450",0.87,0.55,Zillow
95148,2003,"506,667","736,654",0.95,0.59,Zillow
95148,2004,"575,233","826,248",1.21,0.78,Zillow
95148,2005,"701,650","988,439",1.7,1.13,Zillow
95148,2006,"757,542","1,034,017",1.91,1.23,Zillow
95148,2007,"756,183","999,669",1.91,1.16,Zillow
95148,2008,"648,450","831,083",1.49,0.79,Zillow
95148,2009,"510,958","650,198",0.96,0.4,Zillow
95148,2010,"504,358","633,054",0.94,0.37,Zillow
95148,2011,"472,542","578,126",0.82,0.25,Zillow
95148,2012,"495,933","590,797",0.91,0.28,Zillow
95148,2013,"597,833","696,782",1.3,0.5,Zillow
95148,2014,"678,358","768,719",1.61,0.66,Zillow
95148,2015,"757,233","836,240",1.91,0.81,Zillow
95148,2016,"805,250","863,318",2.1,0.86,Zillow
95148,2017,"891,050","925,491",2.43,1,Zillow
95148,2018,"1,015,150","1,015,150",2.9,1.19,Zillow
95401,1997,"157,358","280,136",0,0,Zillow
95401,1998,"168,250","290,295",0.07,0.04,Zillow
95401,1999,"189,408","313,540",0.2,0.12,Zillow
95401,2000,"236,517","374,792",0.5,0.34,Zillow
95401,2001,"277,392","417,111",0.76,0.49,Zillow
95401,2002,"304,392","450,359",0.93,0.61,Zillow
95401,2003,"349,742","508,497",1.22,0.82,Zillow
95401,2004,"409,058","587,559",1.6,1.1,Zillow
95401,2005,"490,250","690,632",2.12,1.47,Zillow
95401,2006,"494,642","675,168",2.14,1.41,Zillow
95401,2007,"450,750","595,888",1.86,1.13,Zillow
95401,2008,"348,267","446,354",1.21,0.59,Zillow
95401,2009,"271,500","345,486",0.73,0.23,Zillow
95401,2010,"268,092","336,500",0.7,0.2,Zillow
95401,2011,"252,675","309,132",0.61,0.1,Zillow
95401,2012,"261,417","311,421",0.66,0.11,Zillow
95401,2013,"313,900","365,854",0.99,0.31,Zillow
95401,2014,"366,675","415,518",1.33,0.48,Zillow
95401,2015,"406,217","448,600",1.58,0.6,Zillow
95401,2016,"441,608","473,453",1.81,0.69,Zillow
95401,2017,"482,225","500,864",2.06,0.79,Zillow
95401,2018,"516,933","516,933",2.29,0.85,Zillow
95403,1997,"176,917","314,954",0,0,Zillow
95403,1998,"191,842","331,000",0.08,0.05,Zillow
95403,1999,"218,517","361,725",0.24,0.15,Zillow
95403,2000,"275,208","436,104",0.56,0.38,Zillow
95403,2001,"315,517","474,439",0.78,0.51,Zillow
95403,2002,"338,325","500,564",0.91,0.59,Zillow
95403,2003,"382,433","556,029",1.16,0.77,Zillow
95403,2004,"449,792","646,068",1.54,1.05,Zillow
95403,2005,"538,442","758,521",2.04,1.41,Zillow
95403,2006,"544,550","743,291",2.08,1.36,Zillow
95403,2007,"487,117","643,965",1.75,1.04,Zillow
95403,2008,"392,042","502,458",1.22,0.6,Zillow
95403,2009,"328,192","417,626",0.86,0.33,Zillow
95403,2010,"327,458","411,015",0.85,0.3,Zillow
95403,2011,"298,833","365,604",0.69,0.16,Zillow
95403,2012,"301,450","359,112",0.7,0.14,Zillow
95403,2013,"362,950","423,023",1.05,0.34,Zillow
95403,2014,"414,008","469,156",1.34,0.49,Zillow
95403,2015,"451,333","498,424",1.55,0.58,Zillow
95403,2016,"489,000","524,263",1.76,0.66,Zillow
95403,2017,"533,225","553,835",2.01,0.76,Zillow
95403,2018,"546,283","546,283",2.09,0.73,Zillow
95404,1997,"213,700","380,437",0,0,Zillow
95404,1998,"234,583","404,746",0.1,0.06,Zillow
95404,1999,"263,042","435,430",0.23,0.14,Zillow
95404,2000,"328,433","520,446",0.54,0.37,Zillow
95404,2001,"382,275","574,823",0.79,0.51,Zillow
95404,2002,"398,850","590,113",0.87,0.55,Zillow
95404,2003,"456,100","663,134",1.13,0.74,Zillow
95404,2004,"529,725","760,881",1.48,1,Zillow
95404,2005,"615,150","866,583",1.88,1.28,Zillow
95404,2006,"619,825","846,039",1.9,1.22,Zillow
95404,2007,"570,900","754,726",1.67,0.98,Zillow
95404,2008,"481,883","617,603",1.25,0.62,Zillow
95404,2009,"427,425","543,901",1,0.43,Zillow
95404,2010,"410,950","515,811",0.92,0.36,Zillow
95404,2011,"376,575","460,716",0.76,0.21,Zillow
95404,2012,"380,800","453,641",0.78,0.19,Zillow
95404,2013,"443,117","516,458",1.07,0.36,Zillow
95404,2014,"509,633","577,519",1.38,0.52,Zillow
95404,2015,"561,242","619,800",1.63,0.63,Zillow
95404,2016,"599,283","642,499",1.8,0.69,Zillow
95404,2017,"654,792","680,101",2.06,0.79,Zillow
95404,2018,"679,892","679,892",2.18,0.79,Zillow
95405,1997,"182,850","325,517",0,0,Zillow
95405,1998,"203,900","351,805",0.12,0.08,Zillow
95405,1999,"231,500","383,217",0.27,0.18,Zillow
95405,2000,"282,175","447,143",0.54,0.37,Zillow
95405,2001,"327,175","491,969",0.79,0.51,Zillow
95405,2002,"348,292","515,310",0.9,0.58,Zillow
95405,2003,"392,992","571,380",1.15,0.76,Zillow
95405,2004,"460,458","661,389",1.52,1.03,Zillow
95405,2005,"551,900","777,481",2.02,1.39,Zillow
95405,2006,"544,417","743,109",1.98,1.28,Zillow
95405,2007,"497,675","657,923",1.72,1.02,Zillow
95405,2008,"423,758","543,108",1.32,0.67,Zillow
95405,2009,"382,058","486,172",1.09,0.49,Zillow
95405,2010,"366,892","460,510",1.01,0.41,Zillow
